Time,KO + Cre,KO + Cre NMDA,KO,KO NMDA
1340.5,-55.84716797,-57.06787109,-48.15673828,-46.08154297
1341,-55.84716797,-57.09838867,-48.15673828,-46.08154297
1341.5,-55.72509766,-57.06787109,-48.15673828,-46.08154297
1342,-55.72509766,-56.94580078,-48.09570313,-46.1730957
1342.5,-55.6640625,-56.94580078,-48.15673828,-46.1730957
1343,-55.75561523,-57.00683594,-48.21777344,-46.23413086
1343.5,-55.72509766,-56.97631836,-48.18725586,-46.32568359
1344,-55.6640625,-56.97631836,-48.21777344,-46.32568359
1344.5,-55.6640625,-56.88476563,-48.24829102,-46.32568359
1345,-55.51147461,-56.79321289,-48.21777344,-46.32568359
1345.5,-55.57250977,-56.79321289,-48.27880859,-46.38671875
1346,-55.57250977,-56.73217773,-48.18725586,-46.44775391
1346.5,-55.51147461,-56.70166016,-48.27880859,-46.44775391
1347,-55.51147461,-56.73217773,-48.27880859,-46.50878906
1347.5,-55.51147461,-56.640625,-48.27880859,-46.41723633
1348,-55.54199219,-56.67114258,-48.27880859,-46.41723633
1348.5,-55.48095703,-56.57958984,-48.30932617,-46.47827148
1349,-55.45043945,-56.51855469,-48.37036133,-46.53930664
1349.5,-55.45043945,-56.57958984,-48.33984375,-46.53930664
1350,-55.41992188,-56.45751953,-48.46191406,-46.50878906
1350.5,-55.41992188,-56.39648438,-48.49243164,-46.6003418
1351,-55.3894043,-56.33544922,-48.49243164,-46.6003418
1351.5,-55.35888672,-56.33544922,-48.46191406,-46.56982422
1352,-55.35888672,-56.30493164,-48.49243164,-46.63085938
1352.5,-55.32836914,-56.24389648,-48.5534668,-46.56982422
1353,-55.32836914,-56.15234375,-48.52294922,-46.63085938
1353.5,-55.26733398,-56.06079102,-48.58398438,-46.66137695
1354,-55.23681641,-56.06079102,-48.5534668,-46.69189453
1354.5,-55.23681641,-55.99975586,-48.52294922,-46.66137695
1355,-55.17578125,-55.87768555,-48.43139648,-46.6003418
1355.5,-55.14526367,-55.90820313,-48.49243164,-46.6003418
1356,-55.14526367,-55.78613281,-48.46191406,-46.63085938
1356.5,-55.05371094,-55.72509766,-48.46191406,-46.66137695
1357,-55.02319336,-55.69458008,-48.43139648,-46.69189453
1357.5,-54.99267578,-55.57250977,-48.52294922,-46.72241211
1358,-54.99267578,-55.48095703,-48.49243164,-46.69189453
1358.5,-54.9621582,-55.48095703,-48.49243164,-46.75292969
1359,-54.87060547,-55.41992188,-48.52294922,-46.81396484
1359.5,-54.80957031,-55.3894043,-48.46191406,-46.84448242
1360,-54.87060547,-55.3894043,-48.49243164,-46.875
1360.5,-54.77905273,-55.35888672,-48.49243164,-46.90551758
1361,-54.77905273,-55.35888672,-48.46191406,-46.875
1361.5,-54.74853516,-55.20629883,-48.46191406,-46.93603516
1362,-54.65698242,-55.20629883,-48.46191406,-46.96655273
1362.5,-54.6875,-55.20629883,-48.46191406,-47.05810547
1363,-54.59594727,-55.08422852,-48.46191406,-46.99707031
1363.5,-54.6875,-55.11474609,-48.46191406,-46.99707031
1364,-54.62646484,-54.99267578,-48.49243164,-47.05810547
1364.5,-54.53491211,-54.9621582,-48.46191406,-47.02758789
1365,-54.53491211,-54.9621582,-48.46191406,-46.99707031
1365.5,-54.47387695,-54.90112305,-48.58398438,-46.93603516
1366,-54.44335938,-54.87060547,-48.58398438,-46.93603516
1366.5,-54.44335938,-54.80957031,-48.61450195,-46.90551758
1367,-54.4128418,-54.6875,-48.64501953,-46.90551758
1367.5,-54.4128418,-54.6875,-48.73657227,-47.02758789
1368,-54.38232422,-54.62646484,-48.76708984,-46.90551758
1368.5,-54.38232422,-54.53491211,-48.73657227,-46.96655273
1369,-54.22973633,-54.47387695,-48.76708984,-46.93603516
1369.5,-54.19921875,-54.4128418,-48.76708984,-46.90551758
1370,-54.16870117,-54.44335938,-48.73657227,-46.93603516
1370.5,-54.10766602,-54.32128906,-48.73657227,-46.875
1371,-54.13818359,-54.29077148,-48.76708984,-46.875
1371.5,-54.01611328,-54.22973633,-48.73657227,-46.81396484
1372,-54.04663086,-54.10766602,-48.73657227,-46.875
1372.5,-53.86352539,-54.01611328,-48.85864258,-46.875
1373,-53.83300781,-53.95507813,-48.828125,-46.875
1373.5,-53.86352539,-53.89404297,-48.79760742,-46.90551758
1374,-53.80249023,-53.86352539,-48.88916016,-46.93603516
1374.5,-53.74145508,-53.80249023,-48.79760742,-46.99707031
1375,-53.7109375,-53.80249023,-48.828125,-46.99707031
1375.5,-53.64990234,-53.68041992,-48.79760742,-46.90551758
1376,-53.61938477,-53.64990234,-48.85864258,-46.93603516
1376.5,-53.49731445,-53.55834961,-48.85864258,-47.02758789
1377,-53.52783203,-53.52783203,-48.85864258,-46.96655273
1377.5,-53.49731445,-53.55834961,-48.85864258,-46.96655273
1378,-53.4362793,-53.4362793,-48.88916016,-46.93603516
1378.5,-53.40576172,-53.40576172,-48.828125,-46.99707031
1379,-53.37524414,-53.40576172,-48.76708984,-46.93603516
1379.5,-53.34472656,-53.40576172,-48.67553711,-46.93603516
1380,-53.25317383,-53.31420898,-48.79760742,-46.93603516
1380.5,-53.16162109,-53.28369141,-48.79760742,-46.90551758
1381,-53.16162109,-53.22265625,-48.76708984,-46.84448242
1381.5,-53.19213867,-53.25317383,-48.79760742,-46.875
1382,-53.07006836,-53.13110352,-48.828125,-46.875
1382.5,-53.07006836,-53.07006836,-48.91967773,-46.93603516
1383,-53.0090332,-53.10058594,-48.95019531,-46.96655273
1383.5,-52.97851563,-53.07006836,-48.91967773,-46.93603516
1384,-53.0090332,-52.94799805,-48.95019531,-47.02758789
1384.5,-52.94799805,-52.91748047,-48.98071289,-47.05810547
1385,-52.88696289,-52.85644531,-48.98071289,-47.02758789
1385.5,-52.79541016,-52.79541016,-49.01123047,-47.05810547
1386,-52.70385742,-52.734375,-48.98071289,-47.05810547
1386.5,-52.76489258,-52.734375,-48.98071289,-47.08862305
1387,-52.70385742,-52.70385742,-48.98071289,-47.11914063
1387.5,-52.70385742,-52.64282227,-48.95019531,-47.08862305
1388,-52.64282227,-52.58178711,-48.98071289,-47.08862305
1388.5,-52.58178711,-52.52075195,-49.01123047,-47.08862305
1389,-52.61230469,-52.52075195,-48.95019531,-47.11914063
1389.5,-52.49023438,-52.42919922,-49.04174805,-47.08862305
1390,-52.52075195,-52.42919922,-48.98071289,-47.1496582
1390.5,-52.52075195,-52.30712891,-48.98071289,-47.27172852
1391,-52.42919922,-52.27661133,-49.01123047,-47.18017578
1391.5,-52.39868164,-52.21557617,-49.04174805,-47.21069336
1392,-52.39868164,-52.21557617,-49.13330078,-47.18017578
1392.5,-52.36816406,-52.09350586,-49.07226563,-47.27172852
1393,-52.30712891,-52.09350586,-49.1027832,-47.30224609
1393.5,-52.24609375,-52.06298828,-49.16381836,-47.24121094
1394,-52.24609375,-52.06298828,-49.13330078,-47.27172852
1394.5,-52.18505859,-51.97143555,-49.19433594,-47.24121094
1395,-52.15454102,-51.91040039,-49.28588867,-47.27172852
1395.5,-52.12402344,-51.87988281,-49.22485352,-47.27172852
1396,-52.09350586,-51.81884766,-49.22485352,-47.24121094
1396.5,-52.0324707,-51.7578125,-49.22485352,-47.21069336
1397,-52.00195313,-51.7578125,-49.25537109,-47.21069336
1397.5,-52.00195313,-51.69677734,-49.28588867,-47.24121094
1398,-51.94091797,-51.69677734,-49.22485352,-47.24121094
1398.5,-51.87988281,-51.51367188,-49.28588867,-47.21069336
1399,-51.87988281,-51.51367188,-49.31640625,-47.11914063
1399.5,-51.87988281,-51.54418945,-49.34692383,-47.08862305
1400,-51.84936523,-51.45263672,-49.43847656,-47.11914063
1400.5,-51.84936523,-51.39160156,-49.46899414,-47.1496582
1401,-51.7578125,-51.23901367,-49.5300293,-47.11914063
1401.5,-51.72729492,-51.20849609,-49.5300293,-47.05810547
1402,-51.69677734,-51.14746094,-49.5300293,-47.05810547
1402.5,-51.66625977,-51.0559082,-49.5300293,-47.11914063
1403,-51.66625977,-51.0559082,-49.59106445,-47.05810547
1403.5,-51.60522461,-50.93383789,-49.56054688,-47.02758789
1404,-51.57470703,-50.87280273,-49.5300293,-47.02758789
1404.5,-51.63574219,-50.84228516,-49.49951172,-47.02758789
1405,-51.57470703,-50.81176758,-49.56054688,-47.05810547
1405.5,-51.57470703,-50.78125,-49.56054688,-47.05810547
1406,-51.54418945,-50.68969727,-49.59106445,-46.96655273
1406.5,-51.51367188,-50.62866211,-49.62158203,-46.99707031
1407,-51.54418945,-50.59814453,-49.56054688,-47.05810547
1407.5,-51.42211914,-50.44555664,-49.68261719,-46.99707031
1408,-51.4831543,-50.41503906,-49.65209961,-47.02758789
1408.5,-51.39160156,-50.35400391,-49.65209961,-46.99707031
1409,-51.36108398,-50.41503906,-49.62158203,-46.93603516
1409.5,-51.36108398,-50.29296875,-49.62158203,-46.99707031
1410,-51.33056641,-50.35400391,-49.71313477,-47.02758789
1410.5,-51.39160156,-50.26245117,-49.65209961,-47.02758789
1411,-51.30004883,-50.10986328,-49.68261719,-47.05810547
1411.5,-51.33056641,-50.10986328,-49.77416992,-47.02758789
1412,-51.33056641,-50.01831055,-49.71313477,-47.05810547
1412.5,-51.30004883,-49.95727539,-49.8046875,-47.05810547
1413,-51.30004883,-49.89624023,-49.74365234,-47.08862305
1413.5,-51.33056641,-49.86572266,-49.71313477,-47.08862305
1414,-51.30004883,-49.83520508,-49.8046875,-47.11914063
1414.5,-51.33056641,-49.71313477,-49.77416992,-47.11914063
1415,-51.26953125,-49.68261719,-49.77416992,-47.18017578
1415.5,-51.30004883,-49.59106445,-49.83520508,-47.21069336
1416,-51.17797852,-49.5300293,-49.8046875,-47.18017578
1416.5,-51.23901367,-49.46899414,-49.83520508,-47.21069336
1417,-51.30004883,-49.40795898,-49.89624023,-47.24121094
1417.5,-51.23901367,-49.40795898,-49.89624023,-47.1496582
1418,-51.23901367,-49.25537109,-49.86572266,-47.1496582
1418.5,-51.17797852,-49.19433594,-49.92675781,-47.21069336
1419,-51.11694336,-49.13330078,-49.92675781,-47.21069336
1419.5,-51.11694336,-49.01123047,-49.89624023,-47.21069336
1420,-51.0559082,-48.98071289,-49.86572266,-47.1496582
1420.5,-51.11694336,-48.85864258,-49.83520508,-47.11914063
1421,-51.11694336,-48.76708984,-49.89624023,-47.18017578
1421.5,-50.96435547,-48.73657227,-49.86572266,-47.1496582
1422,-51.0559082,-48.64501953,-49.89624023,-47.1496582
1422.5,-51.0559082,-48.58398438,-49.89624023,-47.21069336
1423,-50.99487305,-48.43139648,-49.86572266,-47.18017578
1423.5,-50.99487305,-48.33984375,-49.89624023,-47.21069336
1424,-50.93383789,-48.18725586,-49.8046875,-47.18017578
1424.5,-50.84228516,-48.09570313,-49.86572266,-47.18017578
1425,-50.93383789,-47.97363281,-49.86572266,-47.21069336
1425.5,-50.84228516,-47.76000977,-49.95727539,-47.18017578
1426,-50.87280273,-47.72949219,-49.86572266,-47.21069336
1426.5,-50.90332031,-47.54638672,-49.83520508,-47.27172852
1427,-50.81176758,-47.42431641,-49.86572266,-47.21069336
1427.5,-50.87280273,-47.27172852,-49.83520508,-47.21069336
1428,-50.81176758,-47.05810547,-49.98779297,-47.21069336
1428.5,-50.78125,-46.90551758,-49.95727539,-47.27172852
1429,-50.78125,-46.53930664,-49.95727539,-47.27172852
1429.5,-50.75073242,-42.6940918,-49.95727539,-47.27172852
1430,-50.75073242,-39.45922852,-49.92675781,-47.24121094
1430.5,-50.75073242,-40.37475586,-49.98779297,-47.36328125
1431,-50.62866211,-41.62597656,-49.95727539,-47.33276367
1431.5,-50.62866211,-42.51098633,-49.95727539,-47.36328125
1432,-50.65917969,-43.33496094,-49.95727539,-47.42431641
1432.5,-50.56762695,-44.18945313,-49.92675781,-47.39379883
1433,-50.56762695,-44.73876953,-50.04882813,-47.36328125
1433.5,-50.56762695,-45.47119141,-49.98779297,-47.45483398
1434,-50.59814453,-46.11206055,-49.98779297,-47.39379883
1434.5,-50.53710938,-46.63085938,-50.14038086,-47.39379883
1435,-50.5065918,-47.02758789,-50.0793457,-47.45483398
1435.5,-50.5065918,-47.69897461,-50.17089844,-47.42431641
1436,-50.5065918,-48.15673828,-50.14038086,-47.42431641
1436.5,-50.44555664,-48.64501953,-50.23193359,-47.36328125
1437,-50.44555664,-49.07226563,-50.23193359,-47.42431641
1437.5,-50.41503906,-49.5300293,-50.14038086,-47.45483398
1438,-50.47607422,-49.92675781,-50.26245117,-47.36328125
1438.5,-50.29296875,-50.26245117,-50.20141602,-47.39379883
1439,-50.38452148,-50.59814453,-50.23193359,-47.45483398
1439.5,-50.29296875,-51.0559082,-50.23193359,-47.45483398
1440,-50.26245117,-51.42211914,-50.17089844,-47.42431641
1440.5,-50.26245117,-51.78833008,-50.26245117,-47.45483398
1441,-50.23193359,-52.09350586,-50.23193359,-47.42431641
1441.5,-50.20141602,-52.36816406,-50.17089844,-47.42431641
1442,-50.10986328,-52.67333984,-50.29296875,-47.42431641
1442.5,-50.0793457,-52.85644531,-50.23193359,-47.39379883
1443,-50.10986328,-53.13110352,-50.29296875,-47.45483398
1443.5,-49.98779297,-53.31420898,-50.32348633,-47.42431641
1444,-50.04882813,-53.55834961,-50.29296875,-47.42431641
1444.5,-50.01831055,-53.74145508,-50.29296875,-47.33276367
1445,-49.92675781,-53.95507813,-50.26245117,-47.39379883
1445.5,-49.89624023,-54.19921875,-50.26245117,-47.39379883
1446,-49.86572266,-54.35180664,-50.32348633,-47.33276367
1446.5,-49.86572266,-54.59594727,-50.29296875,-47.45483398
1447,-49.77416992,-54.65698242,-50.32348633,-47.42431641
1447.5,-49.77416992,-54.90112305,-50.32348633,-47.45483398
1448,-49.74365234,-54.99267578,-50.26245117,-47.42431641
1448.5,-49.68261719,-55.20629883,-50.29296875,-47.45483398
1449,-49.59106445,-55.26733398,-50.29296875,-47.45483398
1449.5,-49.59106445,-55.48095703,-50.32348633,-47.39379883
1450,-49.56054688,-55.60302734,-50.29296875,-47.36328125
1450.5,-49.49951172,-55.72509766,-50.35400391,-47.42431641
1451,-49.5300293,-55.78613281,-50.38452148,-47.30224609
1451.5,-49.49951172,-55.96923828,-50.38452148,-47.33276367
1452,-49.40795898,-56.03027344,-50.35400391,-47.18017578
1452.5,-49.34692383,-56.15234375,-50.35400391,-47.24121094
1453,-49.34692383,-56.24389648,-50.38452148,-47.27172852
1453.5,-49.16381836,-56.39648438,-50.44555664,-47.18017578
1454,-49.19433594,-56.54907227,-50.41503906,-47.33276367
1454.5,-49.13330078,-56.57958984,-50.44555664,-47.24121094
1455,-49.01123047,-56.67114258,-50.35400391,-47.30224609
1455.5,-48.98071289,-56.73217773,-50.41503906,-47.36328125
1456,-48.98071289,-56.79321289,-50.44555664,-47.39379883
1456.5,-48.85864258,-56.82373047,-50.41503906,-47.36328125
1457,-48.88916016,-56.94580078,-50.47607422,-47.33276367
1457.5,-48.73657227,-57.00683594,-50.56762695,-47.33276367
1458,-48.70605469,-57.03735352,-50.56762695,-47.33276367
1458.5,-48.64501953,-57.09838867,-50.62866211,-47.36328125
1459,-48.5534668,-57.15942383,-50.59814453,-47.27172852
1459.5,-48.52294922,-57.18994141,-50.59814453,-47.27172852
1460,-48.40087891,-57.22045898,-50.72021484,-47.33276367
1460.5,-48.30932617,-57.3425293,-50.72021484,-47.27172852
1461,-48.33984375,-57.3425293,-50.68969727,-47.33276367
1461.5,-48.21777344,-57.31201172,-50.75073242,-47.33276367
1462,-48.15673828,-57.31201172,-50.72021484,-47.30224609
1462.5,-47.97363281,-57.40356445,-50.78125,-47.30224609
1463,-47.91259766,-57.31201172,-50.65917969,-47.27172852
1463.5,-47.8515625,-57.25097656,-50.72021484,-47.39379883
1464,-47.76000977,-57.18994141,-50.72021484,-47.33276367
1464.5,-47.66845703,-57.09838867,-50.62866211,-47.36328125
1465,-47.60742188,-57.09838867,-50.65917969,-47.33276367
1465.5,-47.45483398,-56.97631836,-50.62866211,-47.30224609
1466,-47.27172852,-57.00683594,-50.62866211,-47.30224609
1466.5,-47.1496582,-56.94580078,-50.62866211,-47.30224609
1467,-46.93603516,-56.88476563,-50.62866211,-47.42431641
1467.5,-42.84667969,-56.9152832,-50.68969727,-47.39379883
1468,-41.83959961,-56.82373047,-50.65917969,-47.39379883
1468.5,-43.12133789,-56.79321289,-50.72021484,-47.42431641
1469,-43.64013672,-56.76269531,-50.65917969,-47.42431641
1469.5,-44.09790039,-56.70166016,-50.65917969,-47.42431641
1470,-44.55566406,-56.76269531,-50.68969727,-47.39379883
1470.5,-44.95239258,-56.67114258,-50.68969727,-47.39379883
1471,-45.37963867,-56.70166016,-50.78125,-47.39379883
1471.5,-45.74584961,-56.54907227,-50.75073242,-47.42431641
1472,-46.1730957,-56.54907227,-50.68969727,-47.42431641
1472.5,-46.63085938,-56.57958984,-50.78125,-47.33276367
1473,-46.90551758,-56.48803711,-50.65917969,-47.36328125
1473.5,-47.21069336,-56.45751953,-50.68969727,-47.36328125
1474,-47.60742188,-56.42700195,-50.72021484,-47.36328125
1474.5,-47.8515625,-56.39648438,-50.68969727,-47.36328125
1475,-48.21777344,-56.30493164,-50.65917969,-47.30224609
1475.5,-48.49243164,-56.30493164,-50.65917969,-47.33276367
1476,-48.70605469,-56.33544922,-50.59814453,-47.33276367
1476.5,-48.95019531,-56.27441406,-50.68969727,-47.27172852
1477,-49.25537109,-56.30493164,-50.72021484,-47.27172852
1477.5,-49.59106445,-56.18286133,-50.72021484,-47.30224609
1478,-49.83520508,-56.15234375,-50.78125,-47.33276367
1478.5,-50.04882813,-56.21337891,-50.68969727,-47.36328125
1479,-50.29296875,-56.15234375,-50.72021484,-47.39379883
1479.5,-50.47607422,-56.15234375,-50.75073242,-47.39379883
1480,-50.81176758,-55.99975586,-50.75073242,-47.36328125
1480.5,-50.90332031,-56.06079102,-50.72021484,-47.42431641
1481,-51.20849609,-56.03027344,-50.72021484,-47.42431641
1481.5,-51.36108398,-55.96923828,-50.68969727,-47.39379883
1482,-51.60522461,-55.90820313,-50.68969727,-47.36328125
1482.5,-51.78833008,-55.90820313,-50.72021484,-47.45483398
1483,-51.91040039,-55.81665039,-50.81176758,-47.45483398
1483.5,-52.15454102,-55.84716797,-50.81176758,-47.45483398
1484,-52.30712891,-55.78613281,-50.78125,-47.48535156
1484.5,-52.49023438,-55.75561523,-50.84228516,-47.51586914
1485,-52.67333984,-55.72509766,-50.81176758,-47.51586914
1485.5,-52.734375,-55.60302734,-50.87280273,-47.54638672
1486,-52.94799805,-55.57250977,-50.78125,-47.51586914
1486.5,-53.03955078,-55.51147461,-50.84228516,-47.45483398
1487,-53.25317383,-55.45043945,-50.78125,-47.45483398
1487.5,-53.40576172,-55.41992188,-50.87280273,-47.51586914
1488,-53.46679688,-55.54199219,-50.90332031,-47.5769043
1488.5,-53.68041992,-55.35888672,-50.78125,-47.5769043
1489,-53.77197266,-55.3894043,-50.90332031,-47.69897461
1489.5,-53.89404297,-55.32836914,-50.78125,-47.63793945
1490,-54.01611328,-55.35888672,-50.81176758,-47.69897461
1490.5,-54.13818359,-55.32836914,-50.81176758,-47.63793945
1491,-54.26025391,-55.23681641,-50.78125,-47.63793945
1491.5,-54.38232422,-55.20629883,-50.78125,-47.69897461
1492,-54.4128418,-55.17578125,-50.72021484,-47.63793945
1492.5,-54.53491211,-55.14526367,-50.81176758,-47.66845703
1493,-54.65698242,-55.17578125,-50.81176758,-47.60742188
1493.5,-54.71801758,-55.14526367,-50.84228516,-47.63793945
1494,-54.80957031,-55.17578125,-50.90332031,-47.66845703
1494.5,-54.90112305,-55.11474609,-50.84228516,-47.66845703
1495,-54.99267578,-55.11474609,-50.84228516,-47.69897461
1495.5,-55.14526367,-55.02319336,-50.78125,-47.82104492
1496,-55.14526367,-54.9621582,-50.75073242,-47.76000977
1496.5,-55.26733398,-54.99267578,-50.75073242,-47.82104492
1497,-55.26733398,-54.90112305,-50.68969727,-47.82104492
1497.5,-55.32836914,-54.90112305,-50.68969727,-47.82104492
1498,-55.45043945,-54.80957031,-50.62866211,-47.91259766
1498.5,-55.45043945,-54.77905273,-50.65917969,-47.91259766
1499,-55.51147461,-54.84008789,-50.68969727,-47.91259766
1499.5,-55.57250977,-54.71801758,-50.78125,-47.97363281
1500,-55.60302734,-54.77905273,,
1500.5,-55.69458008,-54.65698242,,
1501,-55.72509766,-54.59594727,,
1501.5,-55.78613281,-54.59594727,,
1502,-55.78613281,-54.53491211,,
1502.5,-55.81665039,-54.50439453,,
1503,-55.87768555,-54.38232422,,
1503.5,-55.87768555,-54.32128906,,
1504,-55.96923828,-54.29077148,,
1504.5,-55.9387207,-54.26025391,,
1505,-55.96923828,-54.26025391,,
1505.5,-55.99975586,-54.16870117,,
1506,-55.99975586,-54.10766602,,
